client_id,number_contacts,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
21459,4,1293,999,0,,1,1,2022-08-01
21460,2,359,999,0,,0,1,2022-08-01
21461,1,150,999,0,,0,1,2022-08-01
21462,1,74,999,0,,0,1,2022-08-01
21463,2,227,999,0,,0,1,2022-08-01
21464,8,129,999,0,,0,1,2022-08-01
21465,10,125,999,0,,0,1,2022-08-01
21466,4,323,999,0,,0,1,2022-08-01
21467,3,234,999,0,,0,1,2022-08-01
21468,1,101,999,0,,0,1,2022-08-01
21469,1,193,999,0,,0,1,2022-08-01
21470,6,128,999,0,,0,1,2022-08-01
21471,1,260,999,0,,0,1,2022-08-01
21472,2,133,999,0,,0,1,2022-08-01
21473,1,242,999,0,,0,1,2022-08-01
21474,1,501,999,0,,0,1,2022-08-01
21475,1,109,999,0,,0,1,2022-08-01
21476,1,339,999,0,,0,1,2022-08-01
21477,1,149,999,0,,0,1,2022-08-01
21478,1,76,999,0,,0,1,2022-08-01
21479,1,256,999,0,,0,1,2022-08-01
21480,1,332,999,0,,0,1,2022-08-01
21481,2,111,999,0,,0,1,2022-08-01
21482,1,290,999,0,,0,1,2022-08-01
21483,1,58,999,0,,0,1,2022-08-01
21484,3,80,999,0,,0,1,2022-08-01
21485,2,186,999,0,,0,1,2022-08-01
21486,4,195,999,0,,0,1,2022-08-01
21487,3,119,999,0,,0,1,2022-08-01
21488,2,115,999,0,,0,1,2022-08-01
21489,8,145,999,0,,0,1,2022-08-01
21490,5,145,999,0,,0,1,2022-08-01
21491,3,126,999,0,,0,1,2022-08-01
21492,1,100,999,0,,0,1,2022-08-01
21493,2,204,999,0,,0,1,2022-08-01
21494,1,178,999,0,,0,1,2022-08-01
21495,1,202,999,0,,0,1,2022-08-01
21496,1,41,999,0,,0,1,2022-08-01
21497,1,125,999,0,,0,1,2022-08-01
21498,2,225,999,0,,0,1,2022-08-01
21499,2,160,999,0,,0,1,2022-08-01
21500,1,139,999,0,,0,1,2022-08-01
21501,1,118,999,0,,0,1,2022-08-01
21502,3,97,999,0,,0,1,2022-08-01
21503,3,127,999,0,,0,1,2022-08-01
21504,3,391,999,0,,0,1,2022-08-01
21505,1,143,999,0,,0,1,2022-08-01
21506,1,166,999,0,,0,1,2022-08-01
21507,1,130,999,0,,0,1,2022-08-01
21508,1,398,999,0,,0,1,2022-08-01
21509,1,276,999,0,,0,1,2022-08-01
21510,2,159,999,0,,0,1,2022-08-01
21511,1,452,999,0,,0,1,2022-08-01
21512,1,73,999,0,,0,1,2022-08-01
21513,2,129,999,0,,0,1,2022-08-01
21514,1,195,999,0,,0,1,2022-08-01
21515,1,167,999,0,,0,1,2022-08-01
21516,1,306,999,0,,0,1,2022-08-01
21517,4,117,999,0,,0,1,2022-08-01
21518,1,194,999,0,,0,1,2022-08-01
21519,2,133,999,0,,0,1,2022-08-01
21520,2,156,999,0,,0,1,2022-08-01
21521,1,679,999,0,,0,1,2022-08-01
21522,3,175,999,0,,0,1,2022-08-01
21523,1,190,999,0,,0,1,2022-08-01
21524,3,109,999,0,,0,1,2022-08-01
21525,1,409,999,0,,0,1,2022-08-01
21526,2,176,999,0,,0,1,2022-08-01
21527,1,122,999,0,,0,1,2022-08-01
21528,1,406,999,0,,0,1,2022-08-01
21529,4,598,999,0,,0,1,2022-08-01
21530,2,92,999,0,,0,1,2022-08-01
21531,3,113,999,0,,0,1,2022-08-01
21532,2,222,999,0,,0,1,2022-08-01
21533,13,183,999,0,,0,1,2022-08-01
21534,2,90,999,0,,0,1,2022-08-01
21535,2,188,999,0,,0,1,2022-08-01
21536,6,275,999,0,,0,1,2022-08-01
21537,2,96,999,0,,0,1,2022-08-01
21538,17,21,999,0,,0,1,2022-08-01
21539,2,163,999,0,,0,1,2022-08-01
21540,13,28,999,0,,0,1,2022-08-01
21541,3,950,999,0,,1,1,2022-08-01
21542,7,56,999,0,,0,1,2022-08-01
21543,4,679,999,0,,0,1,2022-08-01
21544,4,99,999,0,,0,1,2022-08-01
21545,2,129,999,0,,0,1,2022-08-01
21546,3,120,999,0,,0,1,2022-08-01
21547,2,35,999,0,,0,1,2022-08-01
21548,2,687,999,0,,1,1,2022-08-01
21549,1,74,999,0,,0,1,2022-08-01
21550,1,94,999,0,,0,1,2022-08-01
21551,1,224,999,0,,0,1,2022-08-01
21552,3,158,999,0,,0,1,2022-08-01
21553,1,292,999,0,,0,1,2022-08-01
21554,2,208,999,0,,0,1,2022-08-01
21555,1,121,999,0,,0,1,2022-08-01
21556,1,163,999,0,,0,1,2022-08-01
21557,2,155,999,0,,0,1,2022-08-01
21558,3,73,999,0,,0,1,2022-08-01
21559,1,469,999,0,,0,1,2022-08-01
21560,1,115,999,0,,0,1,2022-08-01
21561,1,146,999,0,,0,1,2022-08-01
21562,2,1241,999,0,,0,1,2022-08-01
21563,1,299,999,0,,0,1,2022-08-01
21564,2,128,999,0,,0,1,2022-08-01
21565,1,209,999,0,,0,1,2022-08-01
21566,1,166,999,0,,0,1,2022-08-01
21567,3,131,999,0,,0,1,2022-08-01
21568,1,587,999,0,,0,1,2022-08-01
21569,1,58,999,0,,0,1,2022-08-01
21570,2,191,999,0,,0,1,2022-08-01
21571,2,274,999,0,,0,1,2022-08-01
21572,1,126,999,0,,0,1,2022-08-01
21573,1,171,999,0,,0,1,2022-08-01
21574,3,80,999,0,,0,1,2022-08-01
21575,2,95,999,0,,0,1,2022-08-01
21576,2,128,999,0,,0,1,2022-08-01
21577,2,220,999,0,,0,1,2022-08-01
21578,1,168,999,0,,0,1,2022-08-01
21579,1,360,999,0,,0,1,2022-08-01
21580,1,66,999,0,,0,1,2022-08-01
21581,1,133,999,0,,0,1,2022-08-01
21582,10,12,999,0,,0,1,2022-08-01
21583,4,120,999,0,,0,1,2022-08-01
21584,1,69,999,0,,0,1,2022-08-01
21585,1,119,999,0,,0,1,2022-08-01
21586,1,258,999,0,,0,1,2022-08-01
21587,1,195,999,0,,0,1,2022-08-01
21588,1,696,999,0,,0,1,2022-08-01
21589,1,434,999,0,,0,1,2022-08-01
21590,1,105,999,0,,0,1,2022-08-01
21591,1,172,999,0,,0,1,2022-08-01
21592,5,387,999,0,,0,1,2022-08-01
21593,1,377,999,0,,0,1,2022-08-01
21594,4,243,999,0,,0,1,2022-08-01
21595,1,60,999,0,,0,1,2022-08-01
21596,1,91,999,0,,0,1,2022-08-01
21597,1,103,999,0,,0,1,2022-08-01
21598,1,281,999,0,,0,1,2022-08-01
21599,2,110,999,0,,0,1,2022-08-01
21600,1,100,999,0,,0,1,2022-08-01
21601,1,111,999,0,,0,1,2022-08-01
21602,2,144,999,0,,0,1,2022-08-01
21603,1,205,999,0,,0,1,2022-08-01
21604,7,528,999,0,,0,1,2022-08-01
21605,2,292,999,0,,0,1,2022-08-01
21606,1,116,999,0,,0,1,2022-08-01
21607,3,120,999,0,,0,1,2022-08-01
21608,1,102,999,0,,0,1,2022-08-01
21609,1,92,999,0,,0,1,2022-08-01
21610,1,108,999,0,,0,1,2022-08-01
21611,1,124,999,0,,0,1,2022-08-01
21612,1,142,999,0,,0,1,2022-08-01
21613,1,79,999,0,,0,1,2022-08-01
21614,1,41,999,0,,0,1,2022-08-01
21615,1,153,999,0,,0,1,2022-08-01
21616,2,551,999,0,,0,1,2022-08-01
21617,2,98,999,0,,0,1,2022-08-01
21618,1,97,999,0,,0,1,2022-08-01
21619,3,181,999,0,,0,1,2022-08-01
21620,1,386,999,0,,0,1,2022-08-01
21621,5,135,999,0,,0,1,2022-08-01
21622,2,349,999,0,,0,1,2022-08-01
21623,1,358,999,0,,0,1,2022-08-01
21624,1,154,999,0,,0,1,2022-08-01
21625,1,153,999,0,,0,1,2022-08-01
21626,1,197,999,0,,0,1,2022-08-01
21627,1,245,999,0,,0,1,2022-08-01
21628,1,168,999,0,,0,1,2022-08-01
21629,1,111,999,0,,0,1,2022-08-01
21630,1,288,999,0,,0,1,2022-08-01
21631,3,69,999,0,,0,1,2022-08-01
21632,1,438,999,0,,0,1,2022-08-01
21633,11,28,999,0,,0,1,2022-08-01
21634,2,280,999,0,,0,1,2022-08-01
21635,13,15,999,0,,0,1,2022-08-01
21636,1,824,999,0,,0,1,2022-08-01
21637,4,451,999,0,,0,1,2022-08-01
21638,2,194,999,0,,0,1,2022-08-01
21639,2,385,999,0,,0,1,2022-08-01
21640,1,99,999,0,,0,1,2022-08-01
21641,2,471,999,0,,0,1,2022-08-01
21642,2,486,999,0,,0,1,2022-08-01
21643,1,156,999,0,,0,1,2022-08-01
21644,2,53,999,0,,0,1,2022-08-01
21645,2,933,999,0,,1,1,2022-08-01
21646,2,139,999,0,,0,1,2022-08-01
21647,1,40,999,0,,0,1,2022-08-01
21648,1,328,999,0,,0,1,2022-08-01
21649,12,19,999,0,,0,1,2022-08-01
21650,3,144,999,0,,0,1,2022-08-01
21651,1,42,999,0,,0,1,2022-08-01
21652,3,1059,999,0,,0,1,2022-08-01
21653,3,117,999,0,,0,1,2022-08-01
21654,3,149,999,0,,0,1,2022-08-01
21655,2,1032,999,0,,1,1,2022-08-01
21656,3,231,999,0,,0,1,2022-08-01
21657,3,80,999,0,,0,1,2022-08-01
21658,3,141,999,0,,0,1,2022-08-01
21659,1,474,999,0,,0,1,2022-08-01
21660,6,153,999,0,,0,1,2022-08-01
21661,1,98,999,0,,0,1,2022-08-01
21662,3,405,999,0,,0,1,2022-08-01
21663,1,202,999,0,,0,1,2022-08-01
21664,3,294,999,0,,0,1,2022-08-01
21665,1,178,999,0,,0,1,2022-08-01
21666,1,130,999,0,,0,1,2022-08-01
21667,1,264,999,0,,0,1,2022-08-01
21668,4,729,999,0,,0,1,2022-08-01
21669,12,18,999,0,,0,1,2022-08-01
21670,1,285,999,0,,0,1,2022-08-01
21671,1,367,999,0,,0,1,2022-08-01
21672,5,86,999,0,,0,1,2022-08-01
21673,3,155,999,0,,0,1,2022-08-01
21674,1,88,999,0,,0,1,2022-08-01
21675,1,220,999,0,,0,1,2022-08-01
21676,1,174,999,0,,0,1,2022-08-01
21677,1,134,999,0,,0,1,2022-08-01
21678,1,88,999,0,,0,1,2022-08-01
21679,2,199,999,0,,0,1,2022-08-01
21680,4,178,999,0,,0,1,2022-08-01
21681,1,373,999,0,,0,1,2022-08-01
21682,2,211,999,0,,0,1,2022-08-01
21683,1,173,999,0,,0,1,2022-08-01
21684,1,68,999,0,,0,1,2022-08-01
21685,1,44,999,0,,0,1,2022-08-01
21686,3,285,999,0,,0,1,2022-08-01
21687,3,302,999,0,,0,1,2022-08-01
21688,6,171,999,0,,0,1,2022-08-01
21689,5,158,999,0,,0,1,2022-08-01
21690,3,271,999,0,,0,1,2022-08-01
21691,2,59,999,0,,0,1,2022-08-01
21692,5,61,999,0,,0,1,2022-08-01
21693,4,61,999,0,,0,1,2022-08-01
21694,2,105,999,0,,0,1,2022-08-01
21695,3,118,999,0,,0,1,2022-08-01
21696,3,392,999,0,,0,1,2022-08-01
21697,3,313,999,0,,0,1,2022-08-01
21698,3,82,999,0,,0,1,2022-08-01
21699,3,109,999,0,,0,1,2022-08-01
21700,3,78,999,0,,0,1,2022-08-01
21701,3,121,999,0,,0,1,2022-08-01
21702,7,97,999,0,,0,1,2022-08-01
21703,5,37,999,0,,0,1,2022-08-01
21704,8,221,999,0,,0,1,2022-08-01
21705,5,105,999,0,,0,1,2022-08-01
21706,3,329,999,0,,0,1,2022-08-01
21707,11,268,999,0,,0,1,2022-08-01
21708,3,160,999,0,,0,1,2022-08-01
21709,3,332,999,0,,0,1,2022-08-01
21710,5,205,999,0,,0,1,2022-08-01
21711,3,398,999,0,,0,1,2022-08-01
21712,3,599,999,0,,0,1,2022-08-01
21713,3,102,999,0,,0,1,2022-08-01
21714,3,82,999,0,,0,1,2022-08-01
21715,9,290,999,0,,1,1,2022-08-01
21716,3,109,999,0,,0,1,2022-08-01
21717,4,238,999,0,,0,1,2022-08-01
21718,3,249,999,0,,0,1,2022-08-01
21719,7,629,999,0,,0,1,2022-08-01
21720,2,137,999,0,,0,1,2022-08-01
21721,4,231,999,0,,0,1,2022-08-01
21722,6,119,999,0,,0,1,2022-08-01
21723,2,308,999,0,,0,1,2022-08-01
21724,4,609,999,0,,0,1,2022-08-01
21725,3,147,999,0,,0,1,2022-08-01
21726,3,123,999,0,,0,1,2022-08-01
21727,5,57,999,0,,0,1,2022-08-01
21728,4,199,999,0,,0,1,2022-08-01
21729,2,219,999,0,,0,1,2022-08-01
21730,3,386,999,0,,0,1,2022-08-01
21731,5,112,999,0,,0,1,2022-08-01
21732,3,706,999,0,,0,1,2022-08-01
21733,9,173,999,0,,0,1,2022-08-01
21734,5,228,999,0,,0,1,2022-08-01
21735,3,207,999,0,,0,1,2022-08-01
21736,2,347,999,0,,0,1,2022-08-01
21737,2,256,999,0,,0,1,2022-08-01
21738,4,85,999,0,,0,1,2022-08-01
21739,3,117,999,0,,0,1,2022-08-01
21740,6,60,999,0,,0,1,2022-08-01
21741,5,207,999,0,,0,1,2022-08-01
21742,3,187,999,0,,0,1,2022-08-01
21743,3,166,999,0,,0,1,2022-08-01
21744,3,152,999,0,,0,1,2022-08-01
21745,5,93,999,0,,0,1,2022-08-01
21746,3,54,999,0,,0,1,2022-08-01
21747,3,836,999,0,,1,1,2022-08-01
21748,3,242,999,0,,0,1,2022-08-01
21749,5,235,999,0,,0,1,2022-08-01
21750,4,132,999,0,,0,1,2022-08-01
21751,2,561,999,0,,0,1,2022-08-01
21752,3,303,999,0,,0,1,2022-08-01
21753,7,343,999,0,,0,1,2022-08-01
21754,2,159,999,0,,0,1,2022-08-01
21755,3,173,999,0,,0,1,2022-08-01
21756,8,595,999,0,,0,1,2022-08-01
21757,2,1200,999,0,,0,1,2022-08-01
21758,3,695,999,0,,0,1,2022-08-01
21759,11,100,999,0,,0,1,2022-08-01
21760,4,103,999,0,,0,1,2022-08-01
21761,1,480,999,0,,1,1,2022-08-01
21762,4,46,999,0,,0,1,2022-08-01
21763,4,125,999,0,,0,1,2022-08-01
21764,4,108,999,0,,0,1,2022-08-01
21765,5,131,999,0,,0,1,2022-08-01
21766,3,129,999,0,,0,1,2022-08-01
21767,3,118,999,0,,0,1,2022-08-01
21768,3,113,999,0,,0,1,2022-08-01
21769,4,80,999,0,,0,1,2022-08-01
21770,4,83,999,0,,0,1,2022-08-01
21771,5,150,999,0,,0,1,2022-08-01
21772,4,582,999,0,,0,1,2022-08-01
21773,4,68,999,0,,0,1,2022-08-01
21774,9,190,999,0,,0,1,2022-08-01
21775,3,117,999,0,,0,1,2022-08-01
21776,3,143,999,0,,0,1,2022-08-01
21777,3,183,999,0,,0,1,2022-08-01
21778,3,264,999,0,,0,1,2022-08-01
21779,1,216,999,0,,0,1,2022-08-01
21780,1,127,999,0,,0,1,2022-08-01
21781,1,43,999,0,,0,1,2022-08-01
21782,1,154,999,0,,0,1,2022-08-01
21783,1,649,999,0,,1,1,2022-08-01
21784,1,155,999,0,,0,1,2022-08-01
21785,1,72,999,0,,0,1,2022-08-01
21786,1,162,999,0,,0,1,2022-08-01
21787,1,30,999,0,,0,1,2022-08-01
21788,1,89,999,0,,0,1,2022-08-01
21789,3,81,999,0,,0,1,2022-08-01
21790,2,50,999,0,,0,1,2022-08-01
21791,1,134,999,0,,0,1,2022-08-01
21792,1,86,999,0,,0,1,2022-08-01
21793,1,142,999,0,,0,1,2022-08-01
21794,1,64,999,0,,0,1,2022-08-01
21795,2,377,999,0,,0,1,2022-08-01
21796,1,73,999,0,,0,1,2022-08-01
21797,1,55,999,0,,0,1,2022-08-01
21798,1,76,999,0,,0,1,2022-08-01
21799,1,240,999,0,,0,1,2022-08-01
21800,1,153,999,0,,0,1,2022-08-01
21801,1,160,999,0,,0,1,2022-08-01
21802,1,120,999,0,,0,1,2022-08-01
21803,1,68,999,0,,0,1,2022-08-01
21804,2,104,999,0,,0,1,2022-08-01
21805,1,87,999,0,,0,1,2022-08-01
21806,2,256,999,0,,0,1,2022-08-01
21807,1,322,999,0,,0,1,2022-08-01
21808,1,156,999,0,,0,1,2022-08-01
21809,1,50,999,0,,0,1,2022-08-01
21810,2,132,999,0,,0,1,2022-08-01
21811,1,64,999,0,,0,1,2022-08-01
21812,4,18,999,0,,0,1,2022-08-01
21813,1,483,999,0,,0,1,2022-08-01
21814,1,212,999,0,,0,1,2022-08-01
21815,4,64,999,0,,0,1,2022-08-01
21816,3,329,999,0,,0,1,2022-08-01
21817,1,239,999,0,,0,1,2022-08-01
21818,1,90,999,0,,0,1,2022-08-01
21819,1,129,999,0,,0,1,2022-08-01
21820,1,150,999,0,,0,1,2022-08-01
21821,1,295,999,0,,0,1,2022-08-01
21822,1,60,999,0,,0,1,2022-08-01
21823,1,25,999,0,,0,1,2022-08-01
21824,1,133,999,0,,0,1,2022-08-01
21825,1,127,999,0,,0,1,2022-08-01
21826,1,138,999,0,,0,1,2022-08-01
21827,2,391,999,0,,0,1,2022-08-01
21828,1,228,999,0,,0,1,2022-08-01
21829,1,128,999,0,,0,1,2022-08-01
21830,1,140,999,0,,0,1,2022-08-01
21831,1,88,999,0,,0,1,2022-08-01
21832,1,243,999,0,,0,1,2022-08-01
21833,1,97,999,0,,0,1,2022-08-01
21834,1,192,999,0,,0,1,2022-08-01
21835,2,340,999,0,,0,1,2022-08-01
21836,1,921,999,0,,1,1,2022-08-01
21837,1,157,999,0,,0,1,2022-08-01
21838,1,142,999,0,,0,1,2022-08-01
21839,1,84,999,0,,0,1,2022-08-01
21840,1,113,999,0,,0,1,2022-08-01
21841,1,500,999,0,,0,1,2022-08-01
21842,1,179,999,0,,0,1,2022-08-01
21843,1,53,999,0,,0,1,2022-08-01
21844,1,195,999,0,,0,1,2022-08-01
21845,2,155,999,0,,0,1,2022-08-01
21846,4,72,999,0,,0,1,2022-08-01
21847,1,467,999,0,,1,1,2022-08-01
21848,2,112,999,0,,0,1,2022-08-01
21849,1,83,999,0,,0,1,2022-08-01
21850,1,70,999,0,,0,1,2022-08-01
21851,1,231,999,0,,0,1,2022-08-01
21852,1,312,999,0,,0,1,2022-08-01
21853,1,543,999,0,,1,1,2022-08-01
21854,2,152,999,0,,0,1,2022-08-01
21855,2,124,999,0,,0,1,2022-08-01
21856,2,158,999,0,,0,1,2022-08-01
21857,2,82,999,0,,0,1,2022-08-01
21858,2,110,999,0,,0,1,2022-08-01
21859,3,90,999,0,,0,1,2022-08-01
21860,1,104,999,0,,0,1,2022-08-01
21861,1,80,999,0,,0,1,2022-08-01
21862,4,428,999,0,,0,1,2022-08-01
21863,2,193,999,0,,0,1,2022-08-01
21864,2,158,999,0,,0,1,2022-08-01
21865,1,97,999,0,,0,1,2022-08-01
21866,1,339,999,0,,0,1,2022-08-01
21867,1,351,999,0,,0,1,2022-08-01
21868,1,202,999,0,,0,1,2022-08-01
21869,1,153,999,0,,0,1,2022-08-01
21870,2,203,999,0,,0,1,2022-08-01
21871,3,552,999,0,,1,1,2022-08-01
21872,1,106,999,0,,0,1,2022-08-01
21873,2,79,999,0,,0,1,2022-08-01
21874,2,117,999,0,,0,1,2022-08-01
21875,1,89,999,0,,0,1,2022-08-01
21876,1,322,999,0,,0,1,2022-08-01
21877,1,60,999,0,,0,1,2022-08-01
21878,1,93,999,0,,0,1,2022-08-01
21879,1,1044,999,0,,1,1,2022-08-01
21880,6,387,999,0,,0,1,2022-08-01
21881,2,162,999,0,,0,1,2022-08-01
21882,2,875,999,0,,1,1,2022-08-01
21883,2,108,999,0,,0,1,2022-08-01
21884,8,414,999,0,,0,1,2022-08-01
21885,2,552,999,0,,0,1,2022-08-01
21886,1,209,999,0,,0,1,2022-08-01
21887,1,263,999,0,,0,1,2022-08-01
21888,2,185,999,0,,0,1,2022-08-01
21889,2,71,999,0,,0,1,2022-08-01
21890,1,105,999,0,,0,1,2022-08-01
21891,1,75,999,0,,0,1,2022-08-01
21892,2,360,999,0,,0,1,2022-08-01
21893,1,219,999,0,,0,1,2022-08-01
21894,2,157,999,0,,0,1,2022-08-01
21895,2,102,999,0,,0,1,2022-08-01
21896,2,113,999,0,,0,1,2022-08-01
21897,1,196,999,0,,0,1,2022-08-01
21898,1,118,999,0,,0,1,2022-08-01
21899,1,94,999,0,,0,1,2022-08-01
21900,2,138,999,0,,0,1,2022-08-01
21901,2,204,999,0,,0,1,2022-08-01
21902,1,535,999,0,,0,1,2022-08-01
21903,1,136,999,0,,0,1,2022-08-01
21904,1,112,999,0,,0,1,2022-08-01
21905,1,107,999,0,,0,1,2022-08-01
21906,3,160,999,0,,0,1,2022-08-01
21907,1,103,999,0,,0,1,2022-08-01
21908,1,359,999,0,,0,1,2022-08-01
21909,1,123,999,0,,0,1,2022-08-01
21910,1,277,999,0,,0,1,2022-08-01
21911,2,88,999,0,,0,1,2022-08-01
21912,3,588,999,0,,1,1,2022-08-01
21913,2,332,999,0,,0,1,2022-08-01
21914,2,184,999,0,,0,1,2022-08-01
21915,2,237,999,0,,0,1,2022-08-01
21916,1,49,999,0,,0,1,2022-08-01
21917,1,122,999,0,,0,1,2022-08-01
21918,1,215,999,0,,0,1,2022-08-01
21919,13,25,999,0,,0,1,2022-08-01
21920,2,211,999,0,,0,1,2022-08-01
21921,1,233,999,0,,0,1,2022-08-01
21922,1,71,999,0,,0,1,2022-08-01
21923,1,172,999,0,,0,1,2022-08-01
21924,2,100,999,0,,0,1,2022-08-01
21925,3,113,999,0,,0,1,2022-08-01
21926,1,119,999,0,,0,1,2022-08-01
21927,1,87,999,0,,0,1,2022-08-01
21928,1,111,999,0,,0,1,2022-08-01
21929,1,200,999,0,,0,1,2022-08-01
21930,5,214,999,0,,0,1,2022-08-01
21931,9,763,999,0,,1,1,2022-08-01
21932,2,889,999,0,,0,1,2022-08-01
21933,1,95,999,0,,0,1,2022-08-01
21934,1,195,999,0,,0,1,2022-08-01
21935,1,210,999,0,,0,1,2022-08-01
21936,1,413,999,0,,0,1,2022-08-01
21937,2,97,999,0,,0,1,2022-08-01
21938,1,472,999,0,,0,1,2022-08-01
21939,2,157,999,0,,0,1,2022-08-01
21940,2,352,999,0,,0,1,2022-08-01
21941,3,171,999,0,,0,1,2022-08-01
21942,2,78,999,0,,0,1,2022-08-01
21943,2,212,999,0,,0,1,2022-08-01
21944,2,72,999,0,,0,1,2022-08-01
21945,2,76,999,0,,0,1,2022-08-01
21946,6,112,999,0,,0,1,2022-08-01
21947,2,161,999,0,,0,1,2022-08-01
21948,2,140,999,0,,0,1,2022-08-01
21949,2,599,999,0,,0,1,2022-08-01
21950,5,536,999,0,,1,1,2022-08-01
21951,6,75,999,0,,0,1,2022-08-01
21952,1,1740,999,0,,0,1,2022-08-01
21953,1,56,999,0,,0,1,2022-08-01
21954,2,513,999,0,,0,1,2022-08-01
21955,5,744,999,0,,0,1,2022-08-01
21956,1,177,999,0,,0,1,2022-08-01
21957,3,184,999,0,,0,1,2022-08-01
21958,2,62,999,0,,0,1,2022-08-01
21959,3,194,999,0,,0,1,2022-08-01
21960,2,94,999,0,,0,1,2022-08-01
21961,2,88,999,0,,0,1,2022-08-01
21962,2,398,999,0,,0,1,2022-08-01
21963,2,259,999,0,,0,1,2022-08-01
21964,1,77,999,0,,0,1,2022-08-01
21965,2,329,999,0,,0,1,2022-08-01
21966,1,239,999,0,,0,1,2022-08-01
21967,1,414,999,0,,0,1,2022-08-01
21968,1,252,999,0,,0,1,2022-08-01
21969,1,90,999,0,,0,1,2022-08-01
21970,2,116,999,0,,0,1,2022-08-01
21971,2,113,999,0,,0,1,2022-08-01
21972,2,127,999,0,,0,1,2022-08-01
21973,2,447,999,0,,0,1,2022-08-01
21974,2,88,999,0,,0,1,2022-08-01
21975,2,157,999,0,,0,1,2022-08-01
21976,11,15,999,0,,0,1,2022-08-01
21977,2,173,999,0,,0,1,2022-08-01
21978,2,203,999,0,,0,1,2022-08-01
21979,5,471,999,0,,0,1,2022-08-01
21980,1,82,999,0,,0,1,2022-08-01
21981,1,162,999,0,,0,1,2022-08-01
21982,1,174,999,0,,0,1,2022-08-01
21983,4,188,999,0,,0,1,2022-08-01
21984,3,1408,999,0,,1,1,2022-08-01
21985,1,132,999,0,,0,1,2022-08-01
21986,2,70,999,0,,0,1,2022-08-01
21987,1,293,999,0,,0,1,2022-08-01
21988,1,102,999,0,,0,1,2022-08-01
21989,1,118,999,0,,0,1,2022-08-01
21990,1,584,999,0,,0,1,2022-08-01
21991,1,718,999,0,,1,1,2022-08-01
21992,1,174,999,0,,0,1,2022-08-01
21993,1,58,999,0,,0,1,2022-08-01
21994,2,69,999,0,,0,1,2022-08-01
21995,2,797,999,0,,0,1,2022-08-01
21996,1,95,999,0,,0,1,2022-08-01
21997,1,94,999,0,,0,1,2022-08-01
21998,3,921,999,0,,1,1,2022-08-01
21999,2,605,999,0,,0,1,2022-08-01
22000,1,174,999,0,,0,1,2022-08-01
22001,1,111,999,0,,0,1,2022-08-01
22002,1,245,999,0,,0,1,2022-08-01
22003,3,443,999,0,,0,1,2022-08-01
22004,1,176,999,0,,0,1,2022-08-01
22005,10,156,999,0,,0,1,2022-08-01
22006,1,552,999,0,,0,1,2022-08-01
22007,1,280,999,0,,0,1,2022-08-01
22008,5,243,999,0,,0,1,2022-08-01
22009,3,358,999,0,,0,1,2022-08-01
22010,3,430,999,0,,0,1,2022-08-01
22011,2,132,999,0,,0,1,2022-08-01
22012,3,380,999,0,,0,1,2022-08-01
22013,3,327,999,0,,0,1,2022-08-01
22014,2,627,999,0,,1,1,2022-08-01
22015,3,251,999,0,,0,1,2022-08-01
22016,2,175,999,0,,0,1,2022-08-01
22017,2,687,999,0,,0,1,2022-08-01
22018,6,395,999,0,,0,1,2022-08-01
22019,3,696,999,0,,0,1,2022-08-01
22020,3,175,999,0,,0,1,2022-08-01
22021,3,304,999,0,,0,1,2022-08-01
22022,1,129,999,0,,0,1,2022-08-01
22023,1,132,999,0,,0,1,2022-08-01
22024,1,291,999,0,,0,1,2022-08-01
22025,1,420,999,0,,0,1,2022-08-01
22026,7,216,999,0,,0,1,2022-08-01
22027,2,975,999,0,,0,1,2022-08-01
22028,4,881,999,0,,0,1,2022-08-01
22029,3,157,999,0,,0,1,2022-08-01
22030,4,92,999,0,,0,1,2022-08-01
22031,3,135,999,0,,0,1,2022-08-01
22032,3,252,999,0,,0,1,2022-08-01
22033,3,93,999,0,,0,1,2022-08-01
22034,4,68,999,0,,0,1,2022-08-01
22035,5,174,999,0,,0,1,2022-08-01
22036,3,170,999,0,,0,1,2022-08-01
22037,3,165,999,0,,0,1,2022-08-01
22038,4,89,999,0,,0,1,2022-08-01
22039,3,141,999,0,,0,1,2022-08-01
22040,12,237,999,0,,0,1,2022-08-01
22041,4,67,999,0,,0,1,2022-08-01
22042,2,116,999,0,,0,1,2022-08-01
22043,6,896,999,0,,0,1,2022-08-01
22044,3,53,999,0,,0,1,2022-08-01
22045,5,625,999,0,,1,1,2022-08-01
22046,3,147,999,0,,0,1,2022-08-01
22047,4,63,999,0,,0,1,2022-08-01
22048,13,76,999,0,,0,1,2022-08-01
22049,3,79,999,0,,0,1,2022-08-01
22050,3,113,999,0,,0,1,2022-08-01
22051,2,133,999,0,,0,1,2022-08-01
22052,3,559,999,0,,0,1,2022-08-01
22053,6,273,999,0,,0,1,2022-08-01
22054,4,83,999,0,,0,1,2022-08-01
22055,3,37,999,0,,0,1,2022-08-01
22056,3,113,999,0,,0,1,2022-08-01
22057,3,50,999,0,,0,1,2022-08-01
22058,4,66,999,0,,0,1,2022-08-01
22059,4,209,999,0,,0,1,2022-08-01
22060,2,703,999,0,,1,1,2022-08-01
22061,2,345,999,0,,0,1,2022-08-01
22062,3,138,999,0,,0,1,2022-08-01
22063,3,341,999,0,,0,1,2022-08-01
